recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
107	EF990577	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGZ0623D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
108	EF990579	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0602D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
109	EF990581	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0604D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
110	EF990582	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0605D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
111	EF990583	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0606D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
112	EF990584	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0607D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
113	EF990585	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0510D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
114	EF990587	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0612D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
115	EF990588	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0513D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
116	EF990592	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0618D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
117	EF990593	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0619D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
118	EF990594	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0620D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
119	EF990596	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0622D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
120	EF990599	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CGX0626D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
121	EF990600	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0601D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
122	EF990601	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0602D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
123	EF990602	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0503D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
124	EF990603	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0504D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
125	EF990604	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0505D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
126	EF990605	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0506D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
127	EF990606	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0507D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
128	EF990607	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0609D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
129	EF990608	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0614D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
130	EF990609	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0615D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
131	EF990610	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0516D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
132	EF990611	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0517D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
133	EF990612	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0519D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
134	EF990613	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0525D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
135	EF990614	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0527D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
136	EF990615	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0528D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
137	EF990616	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0529D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
138	EF990617	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0530D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
139	EF990618	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0532D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
140	EF990623	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2008	720	01-Mar-08	26-Jul-16	Canis familiaris	19751579	CHN0701D	China	unchanged	-	unchanged	-	unchanged	2005	filled in	2007	updated	Canis familiaris	unchanged		no	no	19751579	unchanged	2005-2007, Guizhou, Guangxi or Hunan
221	HM486382	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0501D	China	unchanged	Shanghai	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
222	HM486383	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0502D	China	unchanged	Shanghai	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
223	HM486384	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0503D	China	unchanged	Shanghai	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
224	HM486385	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0504D	China	unchanged	Shanghai	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
225	HM486386	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0505D	China	unchanged	Shanghai	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
226	HM486387	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0407D	China	unchanged	Shanghai	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
227	HM486388	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	12-May-12	12-May-12	Canis familiaris	22563518	CSH0408D	China	unchanged	Shanghai	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
284	HM748955	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	10-Jul-12	10-Jul-12	Canis familiaris	22563518	SD7	China	unchanged	Shandong	filled in	2008	filled in	2008	filled in	2008	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
285	HM748956	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	10-Jul-12	10-Jul-12	Canis familiaris	22563518	SD10	China	unchanged	Shandong	filled in	2008	filled in	2008	filled in	2008	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
286	HM748957	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2012	720	10-Jul-12	10-Jul-12	Canis familiaris	22563518	SD12	China	unchanged	Shandong	filled in	2008	filled in	2008	filled in	2008	updated	Canis familiaris	unchanged		no	no	22563518	unchanged	
40	AB428317	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	2005	2005	2005	609	02-Dec-09	02-Dec-09	-	-	CHdg2	China	unchanged	Guangxi	unchanged	2005	unchanged	2005	unchanged	2005	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Isolation source = dog, why not pulled down
41	AB428321	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	2003	2003	2003	609	02-Dec-09	02-Dec-09	-	-	CHdg6	China	unchanged	Guangxi	unchanged	2003	unchanged	2003	unchanged	2003	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Isolation source = dog, why not pulled down
44	AB505882	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	2007	2007	2007	609	02-Dec-09	02-Dec-09	-	-	CHdg11	China	unchanged	Guangxi	unchanged	2007	unchanged	2007	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Isolation source = dog, why not pulled down
45	AB505886	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	2007	2007	2007	609	02-Dec-09	02-Dec-09	-	-	CHdg15	China	unchanged	Guangxi	unchanged	2007	unchanged	2007	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Isolation source = dog, why not pulled down
46	AB505887	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	2007	2007	2007	609	02-Dec-09	02-Dec-09	-	-	CHdg17	China	unchanged	Guangxi	unchanged	2007	unchanged	2007	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Isolation source = dog, why not pulled down
47	AB505888	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	2007	2007	2007	609	02-Dec-09	02-Dec-09	-	-	CHdg18	China	unchanged	Guangxi	unchanged	2007	unchanged	2007	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Isolation source = dog, why not pulled down
48	AB505890	AL_Asian_SEA1b	Asian SEA1b	CHN	China	Guangxi	2007	2007	2007	609	02-Dec-09	02-Dec-09	-	-	CHdg20	China	unchanged	Guangxi	unchanged	2007	unchanged	2007	unchanged	2007	unchanged	Canis lupus familiaris	filled in		no	no	-	unchanged	Isolation source = dog, why not pulled down
141	EU004731	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	2006	2006	2006	609	01-Mar-08	01-Mar-08	-	-	CHN0609D	China	unchanged	-	unchanged	2006	unchanged	2006	unchanged	2006	unchanged	-	unchanged		no	no	-	unchanged	
228	HM582457	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0505D	China	unchanged	Jiading	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
229	HM582458	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0502D	China	unchanged	Jiading	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
230	HM582459	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0503D	China	unchanged	Jiading	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
231	HM582460	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0504D	China	unchanged	Jiading	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
232	HM582461	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0505D	China	unchanged	Jiading	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
233	HM582462	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0407D	China	unchanged	Jiading	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
234	HM582463	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0408D	China	unchanged	Jiading	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
235	HM582464	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0409D	China	unchanged	Jiading	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
236	HM582466	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSD0801D	China	unchanged	Weihai	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
237	HM582467	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSD0803D	China	unchanged	Qingdao	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
238	HM582468	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSD0807D	China	unchanged	Linyi	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
239	HM582469	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSD0708D	China	unchanged	Linyi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
240	HM582470	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSD0710D	China	unchanged	Linyi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
241	HM582471	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSD0711D	China	unchanged	Linyi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
242	HM582473	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CSH0417D	China	unchanged	Qingpu	filled in	2004	filled in	2004	filled in	2004	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
243	HM582494	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CHN0504D	China	unchanged	Xiangtao	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
244	HM582495	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CZJ0803D	China	unchanged	Chunan	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
245	HM582496	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CZJ0804D	China	unchanged	Chunan	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
246	HM582497	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CZJ0802D	China	unchanged	Chunan	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
247	HM582498	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CZJ0809D	China	unchanged	Lishui	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
248	HM582499	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CAH0501D	China	unchanged	Honggao	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
249	HM582500	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CZJ0807D	China	unchanged	Lishui	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
250	HM582504	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0521D	China	unchanged	Qianxinan	filled in	2006	filled in	2006	filled in	2006	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
251	HM582505	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CZJ0810D	China	unchanged	Lishui	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
252	HM582506	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CZJ0804D	China	unchanged	Lishui	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
253	HM582508	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CZJ0805D	China	unchanged	Lishui	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
254	HM582509	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CZJ0806D	China	unchanged	Lishui	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
255	HM582514	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0804D	China	unchanged	Hechi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
256	HM582515	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0806D	China	unchanged	Hechi	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
257	HM582516	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0803D	China	unchanged	Liuzhou	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
258	HM582517	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0801D	China	unchanged	Liuzhou	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
259	HM582518	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2014	609	28-Jan-14	28-Jan-14	Canis lupus familiaris	23453987	CGX0805D	China	unchanged	Baise	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	unchanged		no	no	23453987	unchanged	
299	JF819635	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Homo sapiens	-	CYN0924H	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
300	JF819638	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Homo sapiens	-	CYN0922H	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
301	JF819639	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0919D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
302	JF819641	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2016	609	31-Dec-16	31-Dec-16	Homo sapiens	-	CYN1007H	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
303	JF819642	AL_Asian_SEA1b	Asian SEA1b	CHN	China	-	-	-	2016	609	31-Dec-16	31-Dec-16	Canis familiaris	-	CYN1008D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
