recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
377	EF686101	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d136/02	South Africa	filled in	Piet Retief	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
378	EF686102	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d187/04	South Africa	filled in	Nkomazi	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
379	EF686103	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d344/00	South Africa	filled in	Barberton	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
380	EF686104	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d567/04	South Africa	filled in	Piet Retief	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
381	EF686105	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j64/04	South Africa	filled in	Musina	filled in	2004	filled in	2004	filled in	2004	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
382	EF686106	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d907/00	South Africa	filled in	Piet Retief	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
383	EF686107	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j422/02	South Africa	filled in	Ellisras	filled in	2002	filled in	2002	filled in	2002	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
384	EF686108	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j211/03	South Africa	filled in	Louis Trichardt	filled in	2003	filled in	2003	filled in	2003	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
385	EF686109	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j685/00	South Africa	filled in	Potgietersrus	filled in	2000	filled in	2000	filled in	2000	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
386	EF686110	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	591	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j596/00	South Africa	filled in	Ellisras	filled in	2000	filled in	2000	filled in	2000	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
387	EF686111	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d224/03	South Africa	filled in	Ellisras	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
388	EF686112	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j354/00	South Africa	filled in	Potgietersrus	filled in	2000	filled in	2000	filled in	2000	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
389	EF686113	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d202/02	South Africa	filled in	Piet Retief	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
390	EF686114	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j499/05	South Africa	filled in	Sibasa	filled in	2005	filled in	2005	filled in	2005	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
391	EF686115	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d622/04	South Africa	filled in	Polokwane	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
392	EF686116	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	593	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j572/05	South Africa	filled in	Giyani	filled in	2005	filled in	2005	filled in	2005	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
393	EF686117	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d575/05	South Africa	filled in	Polokwane	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
394	EF686118	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j728/05	South Africa	filled in	Louis Trichardt	filled in	2005	filled in	2005	filled in	2005	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
395	EF686119	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	593	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d698/05	South Africa	filled in	Sibasa	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
396	EF686120	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	593	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d729/05	South Africa	filled in	Skukuza	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
397	EF686121	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j819/05	South Africa	filled in	Soutpansberg	filled in	2005	filled in	2005	filled in	2005	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
398	EF686122	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	593	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d757/05	South Africa	filled in	Ellisras	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
399	EF686123	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	593	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d84/06	South Africa	filled in	Sibasa	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
400	EF686124	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	593	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d91/06	South Africa	filled in	Thohoyandou	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
401	EF686125	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d98/06	South Africa	filled in	Ermelo	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
402	EF686126	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d136/06	South Africa	filled in	Thohoyandou	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
403	EF686127	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d236/06	South Africa	filled in	Louis Trichardt	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
404	EF686128	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d288/06	South Africa	filled in	Giyani	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
405	EF686129	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	593	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j721/05	South Africa	filled in	Louis Trichardt	filled in	2005	filled in	2005	filled in	2005	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
406	EF686130	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j565/05	South Africa	filled in	Polokwane	filled in	2005	filled in	2005	filled in	2005	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
407	EF686131	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	590	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d606/04	South Africa	filled in	Piet Retief	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
408	EF686132	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d686/05	South Africa	filled in	Louis Trichardt	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
409	EF686133	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j537/05	South Africa	filled in	Louis Trichardt	filled in	2005	filled in	2005	filled in	2005	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
410	EF686134	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d266/06	South Africa	filled in	Phalaborwa	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
411	EF686135	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	593	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d264/06	South Africa	filled in	Louis Trichardt	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
412	EF686136	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d262/06	South Africa	filled in	Sibasa	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
413	EF686137	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j294/06	South Africa	filled in	Louis Trichardt	filled in	2006	filled in	2006	filled in	2006	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
414	EF686138	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d108/06	South Africa	filled in	Thohoyandou	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
415	EF686139	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d296/06	South Africa	filled in	Louis Trichardt	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
416	EF686140	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d131/02	South Africa	filled in	Piet Retief	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
417	EF686141	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	591	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d367/06	South Africa	filled in	Louis Trichardt	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
418	EF686142	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j364/06	South Africa	filled in	Phalaborwa	filled in	2006	filled in	2006	filled in	2006	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
419	EF686143	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d272/06	South Africa	filled in	Louis Trichardt	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
420	EF686144	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j343/03	South Africa	filled in	Ellisras	filled in	2003	filled in	2003	filled in	2003	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
421	EF686145	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j315/06	South Africa	filled in	Polokwane	filled in	2006	filled in	2006	filled in	2006	updated	Canis mesomelas	updated		no	no	19061924	unchanged	
422	EF686146	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d221/06	South Africa	filled in	Nkomazi	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
423	EF686147	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d304/06	South Africa	filled in	Louis Trichardt	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
424	EF686148	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	black-backed jackal	19061924	j528/05	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2008	unchanged	black-backed jackal	unchanged		no	no	19061924	unchanged	
425	EF686149	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d370/06	South Africa	filled in	Louis Trichardt	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
426	EF686150	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d341/06	South Africa	filled in	Louis Trichardt	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
427	EF686151	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d315/04	South Africa	filled in	Piet Retief	filled in	2004	filled in	2004	filled in	2004	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
428	EF686152	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2008	592	01-Jun-08	26-Jul-16	Canis familiaris	19061924	d197/06	South Africa	filled in	Sibasa	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	unchanged		no	no	19061924	unchanged	
429	EU074152	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2008	591	01-Jun-08	26-Jul-16	-	-	d30576/05	South Africa	unchanged	-	unchanged	-	unchanged	1980	filled in	2006	updated	Canis	filled in		no	no	19061924	filled in	Dog or jackal
430	EU074153	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2008	593	01-Jun-08	26-Jul-16	-	-	d30592/05	South Africa	unchanged	-	unchanged	-	unchanged	1980	filled in	2006	updated	Canis	filled in		no	no	19061924	filled in	Dog or jackal
431	EU074154	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2008	592	01-Jun-08	26-Jul-16	-	-	d30647/06	South Africa	unchanged	-	unchanged	-	unchanged	1980	filled in	2006	updated	Canis	filled in		no	no	19061924	filled in	Dog or jackal
432	EU074155	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2008	592	01-Jun-08	26-Jul-16	-	-	d30696/06	South Africa	unchanged	-	unchanged	-	unchanged	1980	filled in	2006	updated	Canis	filled in		no	no	19061924	filled in	Dog or jackal
433	EU074156	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2008	592	01-Jun-08	26-Jul-16	-	-	d30634/06	South Africa	unchanged	-	unchanged	-	unchanged	1980	filled in	2006	updated	Canis	filled in		no	no	19061924	filled in	Dog or jackal
434	EU099924	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2008	763	05-Sep-08	26-Jul-16	-	-	SPU22/06	South Africa	unchanged	-	unchanged	2006	filled in	2006	filled in	2006	updated	Homo sapiens	filled in		no	no	18258039	filled in	
435	EU099925	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2008	763	05-Sep-08	26-Jul-16	-	-	SPU35/06	South Africa	unchanged	-	unchanged	2006	filled in	2006	filled in	2006	updated	Homo sapiens	filled in		no	no	18258039	filled in	
436	EU099926	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2008	763	05-Sep-08	26-Jul-16	-	-	SPU154/06	South Africa	unchanged	-	unchanged	2006	filled in	2006	filled in	2006	updated	Homo sapiens	filled in		no	no	18258039	filled in	
437	EU163289	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	142/00	South Africa	filled in	Zastron Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
438	EU163290	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	591	15-May-09	26-Jul-16	-	19428751	641/01	South Africa	filled in	Ladybrand	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
439	EU163291	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	653/01	South Africa	filled in	Zastron Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
440	EU163294	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	549/00	South Africa	filled in	Zastron Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
441	EU163297	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	511/02	South Africa	filled in	Clocolan	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
442	EU163298	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	544/02	South Africa	filled in	Clocolan	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
443	EU163308	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	851/01	South Africa	filled in	Wepener Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
444	EU163310	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	03-Mar	South Africa	filled in	Smithfield	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
445	EU163312	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	238/03	South Africa	filled in	Zastron Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
446	EU163313	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	577/04	South Africa	filled in	Wepener Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis	filled in	Canid	no	no	19428751	unchanged	
447	EU163314	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	419/04	South Africa	filled in	Ladybrand	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
448	EU163315	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	591	15-May-09	26-Jul-16	-	19428751	448/04	South Africa	filled in	Sterkstroom	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
449	EU163316	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	590	15-May-09	26-Jul-16	-	19428751	594/04	South Africa	filled in	Wepener Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
450	EU163317	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	551/04	South Africa	filled in	Wepener Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
451	EU163319	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	106/04	South Africa	filled in	Wepener Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
452	EU163322	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	327/05	South Africa	filled in	Zastron Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
453	EU163323	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	19-Mar	South Africa	filled in	Bethlehem	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
454	EU163324	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	110/06	South Africa	filled in	Bethlehem	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
455	EU163325	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	41/06	South Africa	filled in	Bethlehem	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
456	EU163327	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	48/06	-	unchanged	-	unchanged	-	unchanged	1995	filled in	2007	updated	-	unchanged		no	no	19428751	unchanged	
457	EU163328	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	43/06	South Africa	filled in	Ladybrand	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
458	EU163329	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	21-Apr	South Africa	filled in	Fouriesburg	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
459	EU163330	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	70/01	South Africa	filled in	Wepener Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
460	EU163331	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	903/01	South Africa	filled in	Ladybrand	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
461	EU163332	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	902/03	South Africa	filled in	Ficksburg	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
462	EU163333	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	922/01	South Africa	filled in	Bloemfontein	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
463	EU163335	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	189/01	South Africa	filled in	Wepener Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
464	EU163336	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	915/03	South Africa	filled in	Zastron Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
465	EU163337	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	610/02	South Africa	filled in	Ficksburg	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
466	EU163338	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	941/03	South Africa	filled in	Ficksburg	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
467	EU163339	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	41/02	South Africa	filled in	Wepener Town	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
468	EU163340	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2009	592	15-May-09	26-Jul-16	-	19428751	505/02	South Africa	filled in	Ladybrand	filled in	-	unchanged	1995	filled in	2007	updated	Canis 	filled in	Canid	no	no	19428751	unchanged	
