recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
346	GU798350	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08177ALG/2007	Algeria	filled in	Alger	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
633	GU798637	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08177ALG/2007	Algeria	filled in	Alger	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
920	GU798924	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08177ALG/2007	Algeria	filled in	Alger	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
322	GU798326	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08178ALG/2007	Algeria	filled in	Alger	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
609	GU798613	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08178ALG/2007	Algeria	filled in	Alger	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
896	GU798900	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08178ALG/2007	Algeria	filled in	Alger	filled in	2007	filled in	2007	filled in	2007	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
356	GU798360	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08180ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
643	GU798647	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08180ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
930	GU798934	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08180ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
368	GU798372	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08181ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Equus asinus	filled in		no	no	21060816	unchanged	
655	GU798659	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08181ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Equus asinus	filled in		no	no	21060816	unchanged	
942	GU798946	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08181ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Equus asinus	filled in		no	no	21060816	unchanged	
284	GU798288	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08183ALG/2008	Algeria	filled in	Médéa	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
571	GU798575	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08183ALG/2008	Algeria	filled in	Médéa	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
858	GU798862	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08183ALG/2008	Algeria	filled in	Médéa	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
315	GU798319	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08185ALG/2008	Algeria	filled in	Blida	filled in	2008	filled in	2008	filled in	2008	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
602	GU798606	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08185ALG/2008	Algeria	filled in	Blida	filled in	2008	filled in	2008	filled in	2008	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
889	GU798893	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08185ALG/2008	Algeria	filled in	Blida	filled in	2008	filled in	2008	filled in	2008	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
316	GU798320	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08187ALG/2008	Algeria	filled in	Boumerdes	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
603	GU798607	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08187ALG/2008	Algeria	filled in	Boumerdes	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
890	GU798894	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08187ALG/2008	Algeria	filled in	Boumerdes	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
141	GU798145	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08188ALG/2008	Algeria	filled in	Relizane	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
428	GU798432	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08188ALG/2008	Algeria	filled in	Relizane	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
715	GU798719	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08188ALG/2008	Algeria	filled in	Relizane	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
362	GU798366	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08189ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
649	GU798653	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08189ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
936	GU798940	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08189ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
369	GU798373	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08190ALG/2008	Algeria	filled in	Bejaia	filled in	2008	filled in	2008	filled in	2008	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
656	GU798660	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08190ALG/2008	Algeria	filled in	Bejaia	filled in	2008	filled in	2008	filled in	2008	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
943	GU798947	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08190ALG/2008	Algeria	filled in	Bejaia	filled in	2008	filled in	2008	filled in	2008	updated	Ovis	filled in	Sheep	no	no	21060816	unchanged	Sheep
270	GU798274	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08191ALG/2008	Algeria	filled in	Ain Defla	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
557	GU798561	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08191ALG/2008	Algeria	filled in	Ain Defla	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
844	GU798848	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08191ALG/2008	Algeria	filled in	Ain Defla	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
302	GU798306	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08192ALG/2008	Algeria	filled in	Msila	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
589	GU798593	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08192ALG/2008	Algeria	filled in	Msila	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
876	GU798880	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08192ALG/2008	Algeria	filled in	Msila	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
350	GU798354	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08193ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
637	GU798641	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08193ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
924	GU798928	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08193ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
272	GU798276	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08194ALG/2008	Algeria	filled in	Tissemsilt	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
559	GU798563	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08194ALG/2008	Algeria	filled in	Tissemsilt	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
846	GU798850	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08194ALG/2008	Algeria	filled in	Tissemsilt	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
361	GU798365	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08195ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
648	GU798652	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08195ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
935	GU798939	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08195ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
365	GU798369	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08196ALG/2008	Algeria	filled in	Blida	filled in	2008	filled in	2008	filled in	2008	updated	Felis silvestris catus	filled in		no	no	21060816	unchanged	
652	GU798656	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08196ALG/2008	Algeria	filled in	Blida	filled in	2008	filled in	2008	filled in	2008	updated	Felis silvestris catus	filled in		no	no	21060816	unchanged	
939	GU798943	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08196ALG/2008	Algeria	filled in	Blida	filled in	2008	filled in	2008	filled in	2008	updated	Felis silvestris catus	filled in		no	no	21060816	unchanged	
336	GU798340	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08197ALG/2008	Algeria	filled in	Boumerdes	filled in	2008	filled in	2008	filled in	2008	updated	Felis silvestris catus	filled in		no	no	21060816	unchanged	
623	GU798627	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1074	18-Dec-10	18-Dec-10	-	21060816	08197ALG/2008	Algeria	filled in	Boumerdes	filled in	2008	filled in	2008	filled in	2008	updated	Felis silvestris catus	filled in		no	no	21060816	unchanged	
910	GU798914	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08197ALG/2008	Algeria	filled in	Boumerdes	filled in	2008	filled in	2008	filled in	2008	updated	Felis silvestris catus	filled in		no	no	21060816	unchanged	
363	GU798367	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08198ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
650	GU798654	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08198ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
937	GU798941	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08198ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
282	GU798286	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08199ALG/2008	Algeria	filled in	Ain Defla	filled in	2008	filled in	2008	filled in	2008	updated	Capra	filled in	Caprine	no	no	21060816	unchanged	Caprine
569	GU798573	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08199ALG/2008	Algeria	filled in	Ain Defla	filled in	2008	filled in	2008	filled in	2008	updated	Capra	filled in	Caprine	no	no	21060816	unchanged	Caprine
856	GU798860	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08199ALG/2008	Algeria	filled in	Ain Defla	filled in	2008	filled in	2008	filled in	2008	updated	Capra	filled in	Caprine	no	no	21060816	unchanged	Caprine
257	GU798261	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08200ALG/2008	Algeria	filled in	sétif	filled in	2008	filled in	2008	filled in	2008	updated	Homo sapiens	filled in		no	no	21060816	unchanged	
544	GU798548	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08200ALG/2008	Algeria	filled in	sétif	filled in	2008	filled in	2008	filled in	2008	updated	Homo sapiens	filled in		no	no	21060816	unchanged	
831	GU798835	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	641	18-Dec-10	25-Jul-16	-	21060816	08200ALG/2008	Algeria	filled in	sétif	filled in	2008	filled in	2008	filled in	2008	updated	Homo sapiens	filled in		no	no	21060816	unchanged	
140	GU798144	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08201ALG/2008	Algeria	filled in	Mascara	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
427	GU798431	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08201ALG/2008	Algeria	filled in	Mascara	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
714	GU798718	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08201ALG/2008	Algeria	filled in	Mascara	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
364	GU798368	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08202ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
651	GU798655	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08202ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
938	GU798942	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08202ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
280	GU798284	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08203ALG/2008	Algeria	filled in	Tipaza	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
567	GU798571	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08203ALG/2008	Algeria	filled in	Tipaza	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
854	GU798858	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08203ALG/2008	Algeria	filled in	Tipaza	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
358	GU798362	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08204ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
645	GU798649	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08204ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
932	GU798936	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08204ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
309	GU798313	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08205ALG/2008	Algeria	filled in	Tipaza	filled in	2008	filled in	2008	filled in	2008	updated	Bos taurus	filled in		no	no	21060816	unchanged	
596	GU798600	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08205ALG/2008	Algeria	filled in	Tipaza	filled in	2008	filled in	2008	filled in	2008	updated	Bos taurus	filled in		no	no	21060816	unchanged	
883	GU798887	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08205ALG/2008	Algeria	filled in	Tipaza	filled in	2008	filled in	2008	filled in	2008	updated	Bos taurus	filled in		no	no	21060816	unchanged	
291	GU798295	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08206ALG/2008	Algeria	filled in	sétif	filled in	2008	filled in	2008	filled in	2008	updated	Homo sapiens	filled in		no	no	21060816	unchanged	
578	GU798582	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1074	18-Dec-10	18-Dec-10	-	21060816	08206ALG/2008	Algeria	filled in	sétif	filled in	2008	filled in	2008	filled in	2008	updated	Homo sapiens	filled in		no	no	21060816	unchanged	
865	GU798869	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08206ALG/2008	Algeria	filled in	sétif	filled in	2008	filled in	2008	filled in	2008	updated	Homo sapiens	filled in		no	no	21060816	unchanged	
359	GU798363	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08207ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
646	GU798650	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08207ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
933	GU798937	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08207ALG/2008	Algeria	filled in	Alger	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
360	GU798364	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08208ALG/2008	Algeria	filled in	Tipaza	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
647	GU798651	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08208ALG/2008	Algeria	filled in	Tipaza	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
934	GU798938	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08208ALG/2008	Algeria	filled in	Tipaza	filled in	2008	filled in	2008	filled in	2008	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
372	GU798376	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08209ALG/2001	Algeria	filled in	Alger	filled in	2001	filled in	2001	filled in	2001	updated	Felis silvestris catus	filled in		no	no	21060816	unchanged	
659	GU798663	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08209ALG/2001	Algeria	filled in	Alger	filled in	2001	filled in	2001	filled in	2001	updated	Felis silvestris catus	filled in		no	no	21060816	unchanged	
946	GU798950	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	640	18-Dec-10	25-Jul-16	-	21060816	08209ALG/2001	Algeria	filled in	Alger	filled in	2001	filled in	2001	filled in	2001	updated	Felis silvestris catus	filled in		no	no	21060816	unchanged	
339	GU798343	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08210ALG/2001	Algeria	filled in	Alger	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
626	GU798630	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1073	18-Dec-10	18-Dec-10	-	21060816	08210ALG/2001	Algeria	filled in	Alger	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
913	GU798917	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	639	18-Dec-10	25-Jul-16	-	21060816	08210ALG/2001	Algeria	filled in	Alger	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
381	GU798385	AL_Cosmopolitan_AF1a	Cosmopolitan AF1a	-	-	-	-	-	2010	1350	29-Nov-10	25-Jul-16	-	21060816	08211ALG/2001	Algeria	filled in	Blida	filled in	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	21060816	unchanged	
