number	sequence.sequenceID	alignment.name	alignment.displayName	sequence.m49_country.id	sequence.m49_country.display_name	sequence.gb_place_sampled	sequence.collection_year	sequence.earliest_collection_year	sequence.latest_collection_year	sequence.gb_length	sequence.gb_create_date	sequence.gb_update_date	sequence.host	sequence.gb_pubmed_id	sequence.isolate	country_edit	Country_update	place_edit	place_update	Collection.year_edit	Collection.year_update	earliest.collection_edit	earliest.collection_update	latest.collection_edit	latest.collection_update	host_edit	host_update	host.common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	notes
335	AY849103	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	389LBm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
336	AY849104	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	423PN	Thailand	unchanged	Bang Rakam	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
337	AY849105	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	424PN	Thailand	unchanged	Bang Rakam	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
338	AY849106	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	413SKhy	Thailand	unchanged	Yai	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
339	AY849107	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	358CNsbr	Thailand	unchanged	Sankhaburi	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
340	AY849108	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	317SBspn	Thailand	unchanged	Song Phi Nong	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
341	AY849109	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	334PJsry	Thailand	unchanged	Sam Roi Yot	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
342	AY849110	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	340SBspn	Thailand	unchanged	Song Phi Nong	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
343	AY849111	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	400SKm	Thailand	unchanged	Mueng	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
344	AY849112	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	87BKsl	Thailand	unchanged	Suang Luang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
345	AY849113	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	156PTns	Thailand	unchanged	Nong Suea	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
346	AY849114	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	182CCbnp	Thailand	unchanged	Bang Nam Priao	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
347	AY849115	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	349PBm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
348	AY849116	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	307RBptr	Thailand	unchanged	Photharam	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
349	AY849117	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	329PBm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
350	AY849118	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	406STm	Thailand	unchanged	Mueang	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
351	AY849119	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	352NStk	Thailand	unchanged	Takhli	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
352	AY849120	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	301RBm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
353	AY849121	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	157PJsry	Thailand	unchanged	Sam Roi Yot	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
354	AY849122	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	237NYm	Thailand	unchanged	Mueang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
355	AY849123	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	270ATvsc	Thailand	unchanged	Wiset Chai Chan	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
356	AY849124	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	281NRm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
357	AY849125	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	282NRpc	Thailand	unchanged	Pak Chong	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
358	AY849126	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	305RBbp	Thailand	unchanged	Ban Pong	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
359	AY849127	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	306RBptr	Thailand	unchanged	Photharam	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
360	AY849128	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	191AYsn	Thailand	unchanged	Sena	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
361	AY849129	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	151SBdc	Thailand	unchanged	Dan Chang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
362	AY849130	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	22CBkhm	Thailand	unchanged	Kaeng Hang Maeo	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
363	AY849131	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	162PCm	Thailand	unchanged	Mueang	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
364	AY849132	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	319PBm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
365	AY849133	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	86SPm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
366	AY849134	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	136CLblm	Thailand	unchanged	Bang Lamung	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
367	AY849135	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	396YLm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
368	AY849136	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	250AYbt	Thailand	unchanged	Bang Sai	filled in	1999	filled in	1999	filled in	1999	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
369	AY849137	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	302RBpt	Thailand	unchanged	Pak Tho	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
370	AY849138	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	316SMm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
371	AY849139	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	426PN	Thailand	unchanged	Mueang	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
372	AY849140	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	296CPksb	Thailand	unchanged	Kaset Sombun	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
373	AY849141	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	313PBnyp	Thailand	unchanged	Nong Ya Plong	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
374	AY849142	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	288NRbl	Thailand	unchanged	Ban Lueam	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
375	AY849143	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	505KBlt	Thailand	unchanged	Lham Thap	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
376	AY849144	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	507TRrd	Thailand	unchanged	Ratsada	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
377	AY849145	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	511NTts	Thailand	unchanged	Thung Song	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
378	AY849146	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	515KBlt	Thailand	unchanged	Lam Thap	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
379	AY849147	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	524KBkn	Thailand	unchanged	Khao Phanom	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
380	AY849148	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	559TRpl	Thailand	unchanged	Palian	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
381	AY849149	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	578KBkt	Thailand	unchanged	Khong Thom	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
382	AY849150	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	584TRkt	Thailand	unchanged	Kantang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
383	AY849151	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	603KBlt	Thailand	unchanged	Lam Thap	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
384	AY849152	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	595Ylbns	Thailand	unchanged	Bangnang Sata	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
385	AY849153	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	493RNm	Thailand	unchanged	Mueang	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
386	AY849154	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	656PLppy	Thailand	unchanged	Pa Phayom	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
387	AY849155	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	676KSm	Thailand	unchanged	Mueng	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
388	AY849156	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	513PLm	Thailand	unchanged	Mueang	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
389	AY849157	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	589YLm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
390	AY849158	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	608SRm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
391	AY849159	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Homo sapiens	15985183	HMS152S	Thailand	unchanged	Khunkhan	filled in	2001	filled in	2001	filled in	2001	updated	Homo sapiens	unchanged		no	no	15985183	unchanged	
392	AY849160	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	599TRhy	Thailand	unchanged	Huai Yot	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
393	AY849161	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	473BRpk	Thailand	unchanged	Pa Kham	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
394	AY849162	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	485BRpk	Thailand	unchanged	Pa Kham	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
395	AY849163	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	510NTm	Thailand	unchanged	Mueang	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
396	AY849164	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	486UMhsp	Thailand	unchanged	Hua Taphan	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
397	AY849165	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	487UMm	Thailand	unchanged	Mueang	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
398	AY849166	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	501RNm	Thailand	unchanged	Mueang	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
399	AY849167	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	283NRpm	Thailand	unchanged	Phimai	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
400	AY849168	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	459KSm	Thailand	unchanged	Mueang	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
401	AY849169	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	463SRsn	Thailand	unchanged	Sanom	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
402	AY849170	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	464SRskp	Thailand	unchanged	Sikhoraphum	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
403	AY849171	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	465SRm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
404	AY849172	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	466SRrbr	Thailand	unchanged	Rattanaburi	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
405	AY849173	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	528NTrpb	Thailand	unchanged	Ron Phibun	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
406	AY849174	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	548NTlsk	Thailand	unchanged	Lan Saka	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
407	AY849175	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	289NRht	Thailand	unchanged	Phimai	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
408	AY849176	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	723KKm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
409	AY849177	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	481BRhr	Thailand	unchanged	Huai Rat	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
410	AY849178	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	494RNm	Thailand	unchanged	Mueang	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
411	AY849179	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	503SNws	Thailand	unchanged	Wiang Sa	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
412	AY849180	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	553STdkl	Thailand	unchanged	Khuan Ka Long	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
413	AY849181	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	666STm	Thailand	unchanged	Mueang	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
414	AY849182	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	458LAm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
415	AY849183	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	500SNks	Thailand	unchanged	Khian Sa	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
416	AY849184	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	454LAm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
417	AY849185	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	495RNm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
418	AY849186	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	460LAm	Thailand	unchanged	Mueang	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
419	AY849187	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	488UMm	Thailand	unchanged	Mueang	filled in	1998	filled in	1998	filled in	1998	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
420	AY849188	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	489SEkh	Thailand	unchanged	Khun Han	filled in	2000	filled in	2000	filled in	2000	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
421	AY849189	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	472BRm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
422	AY849190	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	502SNcb	Thailand	unchanged	Chai Buri	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
423	AY849191	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	499SNps	Thailand	unchanged	Phrasaeng	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
424	AY849192	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Homo sapiens	15985183	HMS241CL	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Homo sapiens	unchanged		no	no	15985183	unchanged	
425	AY849193	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	694LAsp	Thailand	unchanged	Selaphum	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
426	AY849194	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	690NKsps	Thailand	unchanged	So Phaisai	filled in	2002	filled in	2002	filled in	2002	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
427	AY849195	AL_Asian_SEA3	Asian SEA3	THA	Thailand	-	-	-	2005	414	12-Aug-05	26-Jul-16	Canis familiaris	15985183	689Umm	Thailand	unchanged	Mueang	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	15985183	unchanged	
