recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
213	JF819628	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0818D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
214	JF819629	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0813D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
215	JF819630	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0810D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
216	JF819631	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0811D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
217	JF819632	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0812D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
218	JF819633	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Homo sapiens	-	CYN0921HN	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
219	JF819634	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Homo sapiens	-	CYN0921HT	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
220	JF819636	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Homo sapiens	-	CYN0923H	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
221	JF819637	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Homo sapiens	-	CYN0920H	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Homo sapiens	unchanged		no	no	-	unchanged	
222	JF819640	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2016	609	30-Dec-16	30-Dec-16	Canis familiaris	-	CYN0816D	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2016	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
71	DQ866082	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GXGG	China	unchanged	Guigang	updated	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
72	DQ866083	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GXGL	China	unchanged	Guilin	updated	2004	filled in	2004	filled in	2004	updated	Bos taurus	updated		no	no	17588806	unchanged	
73	DQ866084	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GXNniu	China	unchanged	Nanning	updated	2005	filled in	2005	filled in	2005	updated	Bos taurus	updated		no	no	17588806	unchanged	
74	DQ866087	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX019	China	unchanged	Beihai	updated	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
75	DQ866090	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX123	China	unchanged	Yulin	updated	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
76	DQ866091	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX173	China	unchanged	Nanning	updated	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
77	DQ866092	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX174	China	unchanged	Nanning	updated	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
78	DQ866096	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX443	China	unchanged	Nanning	updated	2005	filled in	2005	filled in	2005	updated	Sus scrofa	updated		no	no	17588806	unchanged	
79	DQ866097	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX452	China	unchanged	Hezhou	updated	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
80	DQ866102	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX510	China	unchanged	Chongzuo	updated	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
81	DQ866103	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Guangxi	-	-	2006	455	05-Aug-06	14-Jul-16	Canis familiaris	17588806	GX520	China	unchanged	Chongzuo	updated	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17588806	unchanged	
48	AY102999	AL_Asian_SEA2a	Asian SEA2a	-	-	-	-	-	2002	407	30-Nov-02	24-Jul-16	-	12436491	Rv341	China	filled in	-	unchanged	-	unchanged	-	unchanged	2002	unchanged	Canis lupus familiaris	filled in		no	no	12436491	unchanged	
47	AY102997	AL_Asian_SEA2a	Asian SEA2a	-	-	-	-	-	2002	405	30-Nov-02	24-Jul-16	-	12436491	Rv335	China	filled in	-	unchanged	-	unchanged	-	unchanged	2002	unchanged	-	unchanged		no	yes	12436491	unchanged	Vaccine
115	EU267721	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Guizhou Al01	China	unchanged	Guizhou	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	From isolate name
116	EU267722	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2008	388	07-Dec-08	05-Jan-09	Canis familiaris	19041424	Guizhou Al03	China	unchanged	Guizhou	filled in	-	unchanged	-	unchanged	2008	unchanged	Canis familiaris	unchanged		no	no	19041424	unchanged	From isolate name
51	DQ515994	AL_Asian_SEA2a	Asian SEA2a	CHN	China	Hunan province	-	-	2006	371	27-May-06	26-Jul-16	Canis familiaris	-	HuNDN02	China	unchanged	Hunan province	unchanged	-	unchanged	-	unchanged	2006	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	Online but can't access for free
93	EF555110	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Canis familiaris	-	HuNDN03	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
94	EF555111	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Canis familiaris	-	GDZQDN46	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
95	EF555112	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Canis familiaris	-	GDZQDN45	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
96	EF555114	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Canis familiaris	-	GDMMDN57	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
97	EF555115	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2007	329	26-May-07	23-Jul-16	Canis familiaris	-	GDMMDN55	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
1	AB010549	AL_Asian_SEA2a	Asian SEA2a	-	-	-	-	-	1998	278	05-Feb-98	28-May-13	Canis familiaris	-	No.7	China	filled in	-	unchanged	-	unchanged	-	unchanged	1998	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
2	AB010550	AL_Asian_SEA2a	Asian SEA2a	-	-	-	-	-	1998	272	05-Feb-98	28-May-13	Canis familiaris	-	No.7	-	unchanged	-	unchanged	-	unchanged	-	unchanged	1998	unchanged	Canis familiaris	unchanged		no	no	-	unchanged	
35	AB516755	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg3	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Sus scrofa	filled in		no	no	20403387	unchanged	
36	AB516756	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg4	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
37	AB516757	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg5	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
38	AB516759	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg7	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Bos	filled in	Bovine	no	no	20403387	unchanged	
39	AB516760	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg8	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
40	AB516761	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg10	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
41	AB516762	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg12	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
42	AB516763	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg13	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
43	AB516764	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg14	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
44	AB516766	AL_Asian_SEA2a	Asian SEA2a	CHN	China	-	-	-	2010	203	06-Apr-10	25-Jul-16	-	20403387	CHdg19	China	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	filled in		no	no	20403387	unchanged	
